gem5 Simulator System.  http://gem5.org
gem5 is copyrighted software; use the --copyright option for details.

gem5 compiled May 24 2018 13:23:59
gem5 started Sep 13 2018 17:56:19
gem5 executing on iris-13, pid 100680
command line: build/X86/gem5_NLNT.opt --debug-flags=AcclRecord configs/example/tca.py --cpu-type=DerivO3CPU --caches --l2cache --l1i_size=4MB --mem-size=8GB --cpu-clock=2GHz --sys-clock=2GHz --robNum=108 -c tests/tca/test_david

Global frequency set at 1000000000000 ticks per second
**** REAL SIMULATION ****
rand_acc is 0.000000
1099126500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1099999500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1099999500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1102012000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1102012000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1102876500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1102876500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1104464000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1104464000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1105709000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1105709000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1106053500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1106053500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1107835000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1107835000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1108484000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1108484000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1109357000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1109357000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1111369500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1111369500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1112234000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1112234000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1113821500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1113821500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1115066500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1115066500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1115411000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1115411000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1117192500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1117192500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1117841500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1117841500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1118714500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1118714500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1120727000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1120727000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1121591500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1121591500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1123179000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1123179000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1124424000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1124424000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1124768500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1124768500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1126550000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1126550000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1127199000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1127199000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1128072000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1128072000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1130084500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1130084500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1130949000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1130949000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1132536500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1132536500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1133781500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1133781500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1134126000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1134126000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1135907500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1135907500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1136556500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1136556500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1137429500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1137429500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1139442000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1139442000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1140306500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1140306500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1141894000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1141894000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1143139000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1143139000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1143483500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1143483500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1145265000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1145265000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1145914000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1145914000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1146787000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1146787000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1148799500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1148799500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1149664000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1149664000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1151251500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1151251500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1152496500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1152496500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1152841000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1152841000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1154622500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1154622500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1155271500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1155271500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1156144500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1156144500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1158157000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1158157000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1159021500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1159021500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1160609000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1160609000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1161854000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1161854000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1162198500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1162198500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1163980000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1163980000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1164629000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1164629000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1165502000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1165502000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1167514500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1167514500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1168379000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1168379000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1169966500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1169966500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1171211500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1171211500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1171556000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1171556000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1173337500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1173337500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1173986500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1173986500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1174859500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1174859500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x400bff, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1176872000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1176872000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x404a50, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1177736500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1177736500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4064d6, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1179324000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1179324000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x409601, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1180569000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1180569000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40bc37, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1180913500: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1180913500: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40c6ab, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1182695000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1182695000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x40fdae, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
1183344000: system.cpu.fetch: before, Accl inst[0] encoutner: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 7.
1183344000: system.cpu.fetch: after, Accl inst[1] checked: Instruction PC 0x4111a1, asm:   MULSS_XMM_M : mmulf   %xmm0_low, %xmm0_low, %ufp1, opclass is now: 38.
